Wine_Id,product_link,image_link
242,https://labodega.consum.es/blancos/almamistica-075l,https://labodega.consum.es/public/Image/2018/3/7236748_normal.png
243,https://labodega.consum.es/blancos/hoyadecadenas-075l,https://labodega.consum.es/public/Image/2018/3/7108384_normal.png
244,https://labodega.consum.es/rosados/sanguedigiuda-075l,https://labodega.consum.es/public/Image/2018/3/7209328_normal.png
245,https://labodega.consum.es/espumosos/dubois-075l,https://labodega.consum.es/public/Image/2018/3/392209_normal.png
246,https://labodega.consum.es/espumosos/annadecodorniu-075l23,https://labodega.consum.es/public/Image/2018/3/7163835_normal.png
247,https://labodega.consum.es/espumosos/raimat-075l,https://labodega.consum.es/public/Image/2018/3/7266260_normal.png
248,https://labodega.consum.es/vino-martin-berasategui,https://labodega.consum.es/public/Image/2018/11/Berasategui_blanco.png_normal.jpg
249,https://labodega.consum.es/altos-de-tamaron,https://labodega.consum.es/public/Image/2018/1/7303969.png_normal.jpg
250,https://labodega.consum.es/blancos/diamante-075l,https://labodega.consum.es/public/Image/2018/3/378323_normal.png
251,https://labodega.consum.es/vino-verdejo-simue,https://labodega.consum.es/public/Image/2018/7/7315505_simue_normal.jpg
252,https://labodega.consum.es/blancos/viasdelvero-075l5,https://labodega.consum.es/public/Image/2018/3/7263358_normal.png
253,https://labodega.consum.es/rosados/elcoto-075l,https://labodega.consum.es/public/Image/2018/3/7260706_normal.png
254,https://labodega.consum.es/generosos/soador-075l,https://labodega.consum.es/public/Image/2018/3/7196483_normal.png
255,https://labodega.consum.es/blancos/bach-075l,https://labodega.consum.es/public/Image/2018/3/7204618_normal.png
256,https://labodega.consum.es/vina-mayor,https://labodega.consum.es/public/Image/2018/7/400x900_vinamayorrrueda.png_normal.jpg
257,https://labodega.consum.es/espumosos/torello-075l9,https://labodega.consum.es/public/Image/2018/3/152280_normal.png
258,https://labodega.consum.es/espumosos/canalsnubiola-075l,https://labodega.consum.es/public/Image/2018/3/373217_normal.png
259,https://labodega.consum.es/blanco-roble-glarima,https://labodega.consum.es/public/Image/2019/5/7314433Glarimarobleblanco.png_normal.jpg
260,https://labodega.consum.es/espumosos/granplusultra-075l,https://labodega.consum.es/public/Image/2018/3/7287605_normal.png
261,https://labodega.consum.es/espumosos/bach-075l27,https://labodega.consum.es/public/Image/2018/3/307108_normal.png
262,https://labodega.consum.es/blancos/pansablanca-075l,https://labodega.consum.es/public/Image/2018/3/7072655_normal.png
263,https://labodega.consum.es/blancos/pescador-075l,https://labodega.consum.es/public/Image/2018/3/300525_normal.png
264,https://labodega.consum.es/blancos/consigna-0187l5,https://labodega.consum.es/public/Image/2018/3/7270796_normal.png
265,https://labodega.consum.es/espumosos/grancremantcodorniu-075l9,https://labodega.consum.es/public/Image/2018/3/313312_normal.png
266,https://labodega.consum.es/espumosos/grancremantcodorniu-075l,https://labodega.consum.es/public/Image/2018/3/161802_normal.png
267,https://labodega.consum.es/vino-rosado-homenaje,https://labodega.consum.es/public/Image/2019/2/70187327781ROSADOHOMENAJE.png_normal.jpg
268,https://labodega.consum.es/blancos/grancastillo-075l,https://labodega.consum.es/public/Image/2018/3/7216443_normal.png
269,https://labodega.consum.es/vi-blanc-bot-terra-alta,https://labodega.consum.es/public/Image/2017/12/7205560.png_normal.jpg
270,https://labodega.consum.es/blancos/jardins-075l,https://labodega.consum.es/public/Image/2018/5/jardins_blanc_normal.jpg
271,https://labodega.consum.es/blancos/laboscana-075l,https://labodega.consum.es/public/Image/2018/3/7249808_normal.png
272,https://labodega.consum.es/espumosos/bisila-075l,https://labodega.consum.es/public/Image/2018/3/7231889_normal.png
273,https://labodega.consum.es/freixenet-ice-rose,https://labodega.consum.es/public/Image/2019/5/7331838FreixenetIceRosado.png_normal.jpg
274,https://labodega.consum.es/blancos/milflores-075l,https://labodega.consum.es/public/Image/2018/3/7251569_normal.png
275,https://labodega.consum.es/generosos/cruzconde-075l5,https://labodega.consum.es/public/Image/2018/3/7201684_normal.png
276,https://labodega.consum.es/espumosos/annadecodorniu-075l24,https://labodega.consum.es/public/Image/2018/3/7266245_normal.png
277,https://labodega.consum.es/espumosos/bach-075l25,https://labodega.consum.es/public/Image/2018/3/7113207_normal.png
278,https://labodega.consum.es/manzanilla-la-gitana,https://labodega.consum.es/public/Image/2019/5/7324663ManzanillalaGitana.png_normal.jpg
279,https://labodega.consum.es/blancos/orpenedes-075l,https://labodega.consum.es/public/Image/2018/6/or_penedes.png_normal.jpg
280,https://labodega.consum.es/espumosos/freixenetcartanevada-075l18,https://labodega.consum.es/public/Image/2018/3/7074730_normal.png
281,https://labodega.consum.es/vino-canallas1,https://labodega.consum.es/public/Image/2018/7/CANALLATINTO.png_normal.jpg
282,https://labodega.consum.es/espumosos/bach-075l26,https://labodega.consum.es/public/Image/2018/3/911268_normal.png
283,https://labodega.consum.es/yllera-frizzante,https://labodega.consum.es/public/Image/2017/11/7298859.png_normal.jpg
284,https://labodega.consum.es/rosados/juandejuanes-075l,https://labodega.consum.es/public/Image/2018/3/7268154_normal.png
285,https://labodega.consum.es/blancos/murviedro-075l,https://labodega.consum.es/public/Image/2018/3/7214604_normal.png
286,https://labodega.consum.es/espumosos/parxet-0375l,https://labodega.consum.es/public/Image/2018/3/7120041_normal.png
287,https://labodega.consum.es/espumosos/jaumeserra-075l17,https://labodega.consum.es/public/Image/2018/3/7067994_normal.png
288,https://labodega.consum.es/rosados/condedecaralt-075l,https://labodega.consum.es/public/Image/2018/3/265488_normal.png
289,https://labodega.consum.es/generosos/tiopepe-075l,https://labodega.consum.es/public/Image/2018/3/317966_normal.png
290,https://labodega.consum.es/espumosos/parxet-075l18,https://labodega.consum.es/public/Image/2018/3/157263_normal.png
291,https://labodega.consum.es/blancos/barbadillo-075l,https://labodega.consum.es/public/Image/2018/3/169037_normal.png
292,https://labodega.consum.es/blancos/consigna-075l,https://labodega.consum.es/public/Image/2018/3/7070191_normal.png
293,https://labodega.consum.es/espumosos/duo-075l,https://labodega.consum.es/public/Image/2018/3/7190494_normal.png
294,https://labodega.consum.es/espumosos/dominiodelosduques-075l17,https://labodega.consum.es/public/Image/2018/3/7163871_normal.png
295,https://labodega.consum.es/blancos/natureo-075l,https://labodega.consum.es/public/Image/2018/3/7155471_normal.png
296,https://labodega.consum.es/blancos/viasol-0375l,https://labodega.consum.es/public/Image/2018/3/7267677_normal.png
297,https://labodega.consum.es/espumosos/extracodorniu-075l,https://labodega.consum.es/public/Image/2018/3/151357_normal.png
298,https://labodega.consum.es/espumosos/annadecodorniu-075l,https://labodega.consum.es/public/Image/2018/3/313254_normal.png
299,https://labodega.consum.es/vino-pragustus,https://labodega.consum.es/public/Image/2018/12/7287696_PragustusBlnc.png_normal.jpg
300,https://labodega.consum.es/melior,https://labodega.consum.es/public/Image/2018/5/melior_normal.jpg
301,https://labodega.consum.es/blancos/bahiadedenia-075l,https://labodega.consum.es/public/Image/2018/3/7280431_normal.png
302,https://labodega.consum.es/espumosos/parxet-075l,https://labodega.consum.es/public/Image/2018/3/152272_normal.png
303,https://labodega.consum.es/espumosos/bautistamartilambrusco-075l9,https://labodega.consum.es/public/Image/2018/3/7189004_normal.png
304,https://labodega.consum.es/scala-dei,https://labodega.consum.es/public/Image/2019/2/7327646TINTOSCALADEI.png_normal.jpg
305,https://labodega.consum.es/blancos/viasol-075l,https://labodega.consum.es/public/Image/2019/5/308031VINOBLANCOVIASOL.png_normal.jpg
306,https://labodega.consum.es/blancos/elcoto-075l,https://labodega.consum.es/public/Image/2018/3/7199453_normal.png
307,https://labodega.consum.es/blancos/marinaalta-075l,https://labodega.consum.es/public/Image/2018/3/3087517_normal.png
308,https://labodega.consum.es/blancos/protos-075l,https://labodega.consum.es/public/Image/2018/3/7091635_normal.png
309,https://labodega.consum.es/brut-mercier,https://labodega.consum.es/public/Image/2018/1/7298800.png_normal.jpg
310,https://labodega.consum.es/blancos/blume-075l,https://labodega.consum.es/public/Image/2018/3/7139165_normal.png
311,https://labodega.consum.es/vino-intramurs1,https://labodega.consum.es/public/Image/2019/1/7322498_INTRAMURSBLANC.png_normal.jpg
312,https://labodega.consum.es/rosados/marquesderiscal-075l,https://labodega.consum.es/public/Image/2018/3/7280220_normal.png
313,https://labodega.consum.es/blancos/losmolinos-075l,https://labodega.consum.es/public/Image/2018/3/170340_normal.png
314,https://labodega.consum.es/ecologicos/eko-075l,https://labodega.consum.es/public/Image/2018/3/7264489_normal.png
315,https://labodega.consum.es/blancos/enterizo-075l,https://labodega.consum.es/public/Image/2018/3/7019636_normal.png
316,https://labodega.consum.es/blancos/monologo-075l,https://labodega.consum.es/public/Image/2018/3/7245558_normal.png
317,https://labodega.consum.es/compta-ovelles,https://labodega.consum.es/public/Image/2019/3/compta_ovelles_normal.jpg
318,https://labodega.consum.es/blancos/ermitadespiells-075l,https://labodega.consum.es/public/Image/2018/3/7056935_normal.png
319,https://labodega.consum.es/blancos/ramonroqueta-075l,https://labodega.consum.es/public/Image/2018/3/7096097_normal.png
320,https://labodega.consum.es/blancos/sumarroca-075l,https://labodega.consum.es/public/Image/2018/3/7230332_normal.png
321,https://labodega.consum.es/blancos/capderuc-075l,https://labodega.consum.es/public/Image/2018/3/7276194_normal.png
322,https://labodega.consum.es/blancos/terracalida-075l,https://labodega.consum.es/public/Image/2018/3/7274124_normal.png
323,https://labodega.consum.es/blancos/tharsyscity-075l,https://labodega.consum.es/public/Image/2018/3/7263304_normal.png
324,https://labodega.consum.es/blancos/corazonloco-075l,https://labodega.consum.es/public/Image/2018/3/7256485_normal.png
325,https://labodega.consum.es/vino-canallas,https://labodega.consum.es/public/Image/2018/7/CANALLABLANCO.png_normal.jpg
326,https://labodega.consum.es/blancos/ovacion-075l,https://labodega.consum.es/public/Image/2018/3/7199458_normal.png
327,https://labodega.consum.es/blancos/barondeturis-075l,https://labodega.consum.es/public/Image/2018/3/128942_normal.png
328,https://labodega.consum.es/rosados/carrascalejo-075l,https://labodega.consum.es/public/Image/2018/3/7172302_normal.png
329,https://labodega.consum.es/cava-brut-hill,https://labodega.consum.es/public/Image/2019/6/7331853CavaBrutHill.png_normal.jpg
330,https://labodega.consum.es/sandara-lemon1,https://labodega.consum.es/public/Image/2019/5/15593147667317394SandaraLemon.png_normal.jpg
331,https://labodega.consum.es/blancos/atrium-075l,https://labodega.consum.es/public/Image/2018/3/7272409_normal.png
332,https://labodega.consum.es/generosos/osborneporto-075l,https://labodega.consum.es/public/Image/2018/3/7061534_normal.png
333,https://labodega.consum.es/rosados/barondeturis-075l,https://labodega.consum.es/public/Image/2018/3/99937_normal.png
334,https://labodega.consum.es/espumosos/juveycamps-075l9,https://labodega.consum.es/public/Image/2018/3/157271_normal.png
335,https://labodega.consum.es/blancos/martincodax-075l,https://labodega.consum.es/public/Image/2018/3/7272243_normal.png
336,https://labodega.consum.es/blancos/dehesasviejas-075l5,https://labodega.consum.es/public/Image/2018/3/7120053_normal.png
337,https://labodega.consum.es/paco-lola,https://labodega.consum.es/public/Image/2018/11/pacoylola.png_normal.jpg
338,https://labodega.consum.es/montesierra-blanco,https://labodega.consum.es/public/Image/2017/12/7298813.png_normal.jpg
339,https://labodega.consum.es/blancos/viaesmeralda-075l,https://labodega.consum.es/public/Image/2018/3/483032_normal.png
340,https://labodega.consum.es/blancos/vialaujar-075l5,https://labodega.consum.es/public/Image/2018/3/7219975_normal.png
341,https://labodega.consum.es/cava-brut-rsrva-raventos-rosell,https://labodega.consum.es/public/Image/2018/5/raventos.png_normal.jpg
342,https://labodega.consum.es/espumosos/juveycamps-075l,https://labodega.consum.es/public/Image/2018/3/255083_normal.png
343,https://labodega.consum.es/espumosos/dominiodetharsys-075l9,https://labodega.consum.es/public/Image/2018/10/400x900_Cava_domino_brutNature.png_normal.jpg
344,https://labodega.consum.es/espumosos/dominiodelavega-075l,https://labodega.consum.es/public/Image/2018/3/7255318_normal.png
345,https://labodega.consum.es/rosados/tesorodebullas-075l,https://labodega.consum.es/public/Image/2018/3/7265403_normal.png
346,https://labodega.consum.es/rosados/decasta-075l,https://labodega.consum.es/public/Image/2018/3/308023_normal.png
347,https://labodega.consum.es/blancos/etim-075l,https://labodega.consum.es/public/Image/2018/3/7275725_normal.png
348,https://labodega.consum.es/generosos/labarcadetriana-075l,https://labodega.consum.es/public/Image/2018/3/7201676_normal.png
349,https://labodega.consum.es/espumosos/gramonaimperial-075l,https://labodega.consum.es/public/Image/2018/3/7279792_normal.png
350,https://labodega.consum.es/generosos/cruzconde-075l,https://labodega.consum.es/public/Image/2018/3/7201689_normal.png
351,https://labodega.consum.es/espumosos/freixenetreserva-075l,https://labodega.consum.es/public/Image/2018/3/373415_normal.png
352,https://labodega.consum.es/espumosos/dominiodetharsys-075l,https://labodega.consum.es/public/Image/2018/10/400x900_Cava_domino_brut.png_normal.jpg
353,https://labodega.consum.es/blancos/raimat-075l,https://labodega.consum.es/public/Image/2018/3/152082_normal.png
354,https://labodega.consum.es/espumosos/parxet-075l17,https://labodega.consum.es/public/Image/2018/3/7176279_normal.png
355,https://labodega.consum.es/blancos/blanctranquille-075l,https://labodega.consum.es/public/Image/2018/3/7096951_normal.png
356,https://labodega.consum.es/espumosos/cuvee1872-075l,https://labodega.consum.es/public/Image/2018/3/7226819_normal.png
357,https://labodega.consum.es/blancos/marquesdecaceres-075l,https://labodega.consum.es/public/Image/2018/3/112854_normal.png
358,https://labodega.consum.es/espumosos/seguraviudas-075l,https://labodega.consum.es/public/Image/2018/3/373225_normal.png
359,https://labodega.consum.es/blancos/vblancoverdejocarlades075-075l,https://labodega.consum.es/public/Image/2018/7/7262624.png_normal.jpg
360,https://labodega.consum.es/blanco-vol-i-dol,https://labodega.consum.es/public/Image/2019/5/0797_vol_i_dol_blanc_01_normal.jpg
361,https://labodega.consum.es/espumosos/canalsnubiola-075l16,https://labodega.consum.es/public/Image/2018/3/91892_normal.png
362,https://labodega.consum.es/espumosos/sumarroca-075l,https://labodega.consum.es/public/Image/2018/3/7254030_normal.png
363,https://labodega.consum.es/blancos/doaleo-075l,https://labodega.consum.es/public/Image/2018/3/7281103_normal.png
364,https://labodega.consum.es/rosados/viamalata-075l,https://labodega.consum.es/public/Image/2018/3/4324927_normal.png
365,https://labodega.consum.es/espumosos/castilloperelada-075l,https://labodega.consum.es/public/Image/2018/3/7043201_normal.png
366,https://labodega.consum.es/generosos/mistelamoscateldeturis-075l,https://labodega.consum.es/public/Image/2018/3/72280_normal.png
367,https://labodega.consum.es/blancos/pluvium-075l,https://labodega.consum.es/public/Image/2018/3/7233661_normal.png
368,https://labodega.consum.es/ecologicos/patanegra-075l,https://labodega.consum.es/public/Image/2018/3/7268246_normal.png
369,https://labodega.consum.es/rosados/marquesdecaceres-075l,https://labodega.consum.es/public/Image/2018/3/117853_normal.png
